EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AverageWorkingHours,rateOfAttrition
3344,43,No,Travel_Rarely,Sales,7,4,Marketing,Male,2,Sales Executive,Divorced,48760,4,16,2,4,4,1,0,0,1,2,4,3,3,5.887075855,1
3345,20,Yes,Travel_Rarely,Research & Development,11,3,Medical,Male,2,Sales Executive,Single,93960,1,12,0,2,6,2,0,2,3,3,2,1,3,6.351019231,0.5
3346,21,Yes,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Sales Executive,Single,104000,1,13,1,1,2,1,0,0,4,4,2,3,3,7.315009615,1
3347,36,No,Travel_Rarely,Research & Development,26,4,Medical,Male,1,Laboratory Technician,Married,84740,0,14,0,17,3,16,4,11,3,4,2,3,3,9.813673077,0
3348,47,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Manufacturing Director,Single,99810,1,21,1,3,3,3,1,2,4,4,2,3,4,7.944577991,0.333333333
3349,22,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,Female,1,Laboratory Technician,Married,124900,0,13,0,4,3,3,0,2,2,3,4,3,3,8.707820513,0
3350,41,Yes,Travel_Rarely,Research & Development,23,3,Life Sciences,Female,2,Sales Executive,Divorced,26570,4,11,0,10,3,7,1,0,2,4,2,4,3,9.361559829,0.4
3351,28,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Female,3,Manager,Divorced,135910,5,20,1,6,2,2,2,2,3,3,3,3,4,7.022326923,0.833333333
3352,39,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,4,Human Resources,Married,66960,7,11,0,8,3,2,2,2,4,1,1,3,3,9.637271368,0.875
3353,27,No,Travel_Rarely,Research & Development,1,3,Medical,Male,1,Research Scientist,Single,20580,1,14,1,1,5,1,0,0,2,3,3,3,3,6.968757479,1
3354,34,No,Travel_Rarely,Research & Development,12,2,Technical Degree,Male,2,Human Resources,Divorced,88650,1,11,1,1,0,1,1,0,2,2,3,3,3,7.249792735,1
3355,42,No,Travel_Rarely,Sales,11,1,Technical Degree,Male,2,Human Resources,Single,59400,7,16,0,10,2,5,0,3,3,3,3,2,3,6.018672009,0.7
3356,33,No,Travel_Rarely,Sales,2,3,Marketing,Female,1,Sales Executive,Single,59140,3,16,1,6,4,3,0,2,3,1,3,3,3,9.581688034,0.5
3357,58,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,1,Research Scientist,Divorced,26220,2,23,0,24,3,6,0,4,3,2,3,3,4,7.593860043,0.083333333
3358,31,No,Travel_Rarely,Sales,1,3,Life Sciences,Female,1,Sales Representative,Married,121850,3,14,0,13,2,7,5,2,2,3,4,3,3,5.634837607,0.230769231
3359,35,No,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,3,Healthcare Representative,Married,106090,1,22,0,10,3,10,0,7,4,4,1,3,4,9.550434829,0.1
3360,49,No,Travel_Rarely,Research & Development,25,2,Life Sciences,Female,2,Sales Executive,Married,43450,4,15,0,29,3,26,1,7,1,2,2,2,3,6.519769231,0.137931034
3361,48,No,Travel_Rarely,Research & Development,1,4,Medical,Male,1,Research Scientist,Married,21770,4,18,0,13,4,0,0,0,4,3,2,3,3,6.152469017,0.307692308
3362,31,No,Non-Travel,Research & Development,1,2,Technical Degree,Female,2,Sales Executive,Married,27930,1,16,0,9,4,9,0,0,4,3,2,3,3,6.326179487,0.111111111
3363,36,No,Travel_Rarely,Human Resources,2,4,Technical Degree,Male,1,Sales Executive,Single,79180,2,12,2,8,3,6,0,1,2,4,3,2,3,5.759142094,0.25
3364,38,No,Travel_Rarely,Sales,6,3,Other,Male,2,Sales Executive,Married,87890,1,11,3,15,4,15,5,11,4,1,3,3,3,6.294401709,0.066666667
3365,32,No,Non-Travel,Sales,18,3,Marketing,Male,1,Laboratory Technician,Married,23890,6,12,1,5,4,3,0,2,3,2,3,2,3,6.608883547,1.2
3366,25,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,1,Sales Executive,Married,32120,1,15,1,1,3,1,0,0,3,2,3,2,3,8.219889957,1
3367,40,No,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Research Scientist,Divorced,192320,2,14,1,11,3,1,0,0,1,2,2,3,3,5.430775641,0.181818182
3368,26,No,Travel_Frequently,Sales,11,3,Marketing,Male,2,Healthcare Representative,Single,22670,1,19,3,7,2,7,0,7,3,1,3,2,3,7.144442308,0.142857143
3369,41,No,Travel_Rarely,Research & Development,1,4,Medical,Male,1,Research Scientist,Single,195170,2,13,0,20,5,18,2,17,4,1,3,3,3,9.91515812,0.1
3370,36,No,Travel_Rarely,Research & Development,9,3,Life Sciences,Female,2,Healthcare Representative,Single,24360,4,13,0,16,3,11,3,9,3,3,3,1,3,6.60617735,0.25
3371,19,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,Male,2,Research Scientist,Single,160640,1,15,1,1,3,1,0,0,4,2,4,3,3,9.965912393,1
3372,20,Yes,Travel_Rarely,Research & Development,29,3,Life Sciences,Female,3,Laboratory Technician,Single,27070,1,11,0,1,2,1,0,0,1,1,3,3,3,5.552395299,1
3373,31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,4,Research Director,Married,190680,0,12,0,10,1,9,8,5,4,4,1,3,3,7.279865385,0
3374,40,No,Travel_Frequently,Sales,1,3,Marketing,Male,1,Research Scientist,Divorced,39310,8,19,0,3,2,1,0,0,4,2,3,2,3,7.474181624,2.666666667
3375,32,No,Travel_Rarely,Research & Development,24,3,Life Sciences,Male,4,Laboratory Technician,Married,37300,1,25,1,8,4,8,6,3,3,1,4,3,4,7.304880342,0.125
3376,36,Yes,Travel_Rarely,Research & Development,10,3,Medical,Male,3,Sales Executive,Married,22320,1,12,1,16,2,16,3,7,3,4,3,3,3,9.159774573,0.0625
3377,33,No,Travel_Rarely,Research & Development,1,4,Medical,Female,4,Manufacturing Director,Single,44650,0,13,0,6,3,5,1,4,2,4,3,3,3,5.600645299,0
3378,37,Yes,Travel_Rarely,Sales,10,4,Marketing,Female,3,Human Resources,Married,30720,5,14,0,17,3,14,11,7,1,3,1,2,3,5.672794872,0.294117647
3379,45,No,Non-Travel,Research & Development,8,1,Life Sciences,Male,2,Sales Executive,Married,33190,1,12,1,9,3,9,0,8,3,2,2,3,3,5.690372863,0.111111111
3380,29,No,Travel_Frequently,Research & Development,29,1,Life Sciences,Male,1,Sales Representative,Married,192020,1,12,0,3,5,3,0,2,3,4,3,3,3,7.105336538,0.333333333
3381,35,No,Travel_Rarely,Human Resources,1,3,Human Resources,Male,3,Laboratory Technician,Married,136750,1,15,3,5,5,5,1,0,3,3,3,2,3,5.617793803,0.2
3382,52,No,Travel_Rarely,Research & Development,5,4,Other,Male,1,Laboratory Technician,Married,29110,2,17,2,26,3,9,7,8,4,4,2,3,3,6.066022436,0.076923077
3383,58,Yes,Travel_Rarely,Sales,9,2,Medical,Female,4,Sales Executive,Single,59570,4,14,1,7,2,1,0,0,4,3,3,1,3,6.608004274,0.571428571
3384,53,No,Travel_Rarely,Research & Development,9,3,Technical Degree,Male,1,Manager,Divorced,39200,6,16,1,22,3,17,15,2,3,3,4,3,3,5.969893162,0.272727273
3385,30,No,Travel_Rarely,Sales,3,4,Marketing,Male,1,Sales Executive,Divorced,64340,5,14,1,10,3,8,7,7,3,3,4,2,3,7.112331197,0.5
3386,38,No,Non-Travel,Sales,4,3,Life Sciences,Male,2,Research Director,Single,100480,1,23,1,6,2,5,1,3,3,4,3,3,4,7.243532051,0.166666667
3387,35,No,Travel_Rarely,Sales,1,2,Life Sciences,Female,2,Healthcare Representative,Divorced,109380,6,14,2,12,2,10,0,8,4,4,3,1,3,6.686563034,0.5
3389,40,Yes,Non-Travel,Research & Development,2,4,Life Sciences,Male,1,Human Resources,Single,65450,4,15,0,22,2,1,0,0,2,2,2,3,3,8.779055556,0.181818182
3390,47,No,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,3,Sales Executive,Divorced,69310,1,11,0,20,3,19,2,7,3,3,4,3,3,9.497566239,0.05
3391,36,No,Non-Travel,Sales,28,1,Life Sciences,Male,2,Research Scientist,Divorced,48980,4,13,1,12,3,7,0,7,1,4,3,3,3,5.985444444,0.333333333
3392,31,Yes,Non-Travel,Research & Development,28,4,Medical,Male,2,Research Scientist,Single,25930,0,21,0,4,2,3,1,2,3,1,3,3,4,7.724401709,0
3393,33,No,Non-Travel,Sales,15,3,Other,Male,4,Research Director,Single,194360,1,19,2,10,4,10,6,0,4,3,3,3,3,7.064252137,0.1
3394,29,Yes,Travel_Rarely,Human Resources,3,5,Life Sciences,Male,1,Sales Executive,Single,27230,6,11,1,3,2,0,0,0,4,1,3,2,3,9.491086538,2
3395,33,No,Travel_Rarely,Research & Development,2,2,Technical Degree,Male,2,Laboratory Technician,Single,34790,3,12,0,5,3,3,0,2,2,4,3,3,3,6.589637821,0.6
3396,45,No,Travel_Rarely,Research & Development,26,1,Medical,Female,3,Healthcare Representative,Divorced,27940,3,19,1,8,2,5,0,2,4,4,3,3,3,6.57928953,0.375
3397,50,No,Travel_Rarely,Sales,10,1,Life Sciences,Female,1,Manufacturing Director,Divorced,52490,9,21,2,32,2,5,1,3,4,4,2,2,4,6.847647436,0.28125
3398,33,No,Travel_Frequently,Sales,1,3,Marketing,Male,2,Human Resources,Married,21760,1,14,1,6,2,6,1,2,3,2,3,2,3,8.185376068,0.166666667
3399,41,No,Travel_Frequently,Sales,11,3,Other,Male,1,Laboratory Technician,Divorced,168720,2,15,1,21,2,18,0,11,1,3,4,3,3,7.350416667,0.095238095
3400,27,No,Travel_Rarely,Research & Development,20,4,Other,Male,2,Manufacturing Director,Married,34850,9,17,2,4,2,2,2,2,3,2,3,3,3,6.634736111,2.25
3401,45,No,Non-Travel,Sales,2,3,Medical,Female,1,Sales Executive,Married,66440,1,12,0,9,3,9,0,8,4,1,3,4,3,8.103944444,0.111111111
3402,47,No,Travel_Rarely,Sales,18,4,Medical,Female,2,Research Scientist,Single,55820,1,16,0,9,3,9,0,7,4,4,3,3,3,7.42496688,0.111111111
3403,30,Yes,Travel_Rarely,Sales,2,3,Life Sciences,Male,2,Healthcare Representative,Married,40000,4,12,0,7,5,5,0,1,1,3,3,2,3,9.442132479,0.571428571
3404,50,No,Travel_Rarely,Research & Development,1,3,Technical Degree,Female,2,Sales Executive,Married,134960,3,18,1,22,3,12,1,5,4,3,3,3,3,8.502400641,0.136363636
3405,38,No,Travel_Frequently,Research & Development,13,3,Technical Degree,Male,1,Manufacturing Director,Married,32100,0,17,2,3,5,2,0,2,3,3,2,2,3,6.887190171,0
3406,46,No,Travel_Rarely,Research & Development,28,3,Medical,Female,3,Human Resources,Divorced,190450,6,11,3,13,2,8,0,7,4,3,3,3,3,6.442205128,0.461538462
3407,24,No,Travel_Rarely,Sales,28,3,Life Sciences,Female,1,Healthcare Representative,Divorced,118490,1,16,1,5,3,4,3,2,4,3,3,3,3,5.851399573,0.2
3408,35,Yes,Travel_Rarely,Sales,24,3,Medical,Male,3,Healthcare Representative,Divorced,20700,1,13,3,5,1,4,0,2,3,2,1,2,3,8.568347222,0.2
3409,31,No,Travel_Frequently,Research & Development,5,2,Technical Degree,Male,2,Sales Executive,Married,65020,1,12,0,4,3,4,0,3,3,1,3,3,3,5.848090812,0.25
3410,18,No,Non-Travel,Sales,5,4,Other,Male,2,Manager,Single,32300,1,12,1,0,3,0,0,0,2,4,3,3,3,5.766034188,0
3411,54,No,Travel_Rarely,Sales,23,3,Medical,Female,1,Laboratory Technician,Married,136030,8,13,1,22,2,10,0,8,3,3,3,3,3,5.762102564,0.363636364
3412,35,No,Travel_Rarely,Research & Development,6,4,Medical,Female,1,Manufacturing Director,Divorced,119960,1,19,2,16,3,16,10,1,3,3,2,3,3,8.52840812,0.0625
3413,30,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,5,Healthcare Representative,Married,56050,0,12,1,9,0,8,1,7,2,1,2,2,3,9.186058761,0
3414,20,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,Female,2,Research Scientist,Single,63970,1,17,1,1,3,1,0,0,4,1,3,3,3,7.422305556,1
3415,30,Yes,Travel_Frequently,Research & Development,8,4,Medical,Male,1,Sales Executive,Single,191440,0,11,0,4,3,3,1,2,2,2,3,3,3,7.119824786,0
3416,26,No,Travel_Rarely,Sales,1,3,Marketing,Female,2,Research Scientist,Married,175840,1,20,0,8,2,8,1,3,4,4,3,3,4,7.353136752,0.125
3417,22,No,Travel_Rarely,Research & Development,8,3,Other,Male,2,Sales Representative,Married,49070,1,21,1,4,2,4,1,1,2,1,2,3,4,6.804934829,0.25
3418,48,No,Travel_Rarely,Human Resources,2,4,Medical,Male,2,Sales Executive,Single,45540,2,11,2,19,3,2,2,2,1,3,3,3,3,7.496094017,0.105263158
3419,48,No,Travel_Rarely,Sales,3,3,Medical,Male,1,Research Director,Single,54150,7,11,1,27,1,15,4,8,3,3,3,3,3,5.645867521,0.259259259
3420,41,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Research Scientist,Single,47410,6,16,0,8,3,2,2,1,4,3,3,3,3,6.246117521,0.75
3421,39,No,Travel_Rarely,Sales,2,3,Life Sciences,Male,3,Human Resources,Married,21150,1,18,0,21,3,21,11,8,4,4,3,4,3,6.290839744,0.047619048
3422,27,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Human Resources,Married,31610,0,13,2,4,0,3,2,2,1,4,3,3,3,6.407967949,0
3423,35,No,Travel_Rarely,Sales,24,3,Medical,Male,5,Sales Executive,Divorced,57450,1,17,3,3,4,3,1,2,2,4,2,3,3,6.320441239,0.333333333
3424,42,No,Travel_Rarely,Research & Development,23,4,Other,Male,1,Research Scientist,Married,23730,6,14,1,21,3,1,0,0,4,3,4,4,3,7.148485043,0.285714286
3425,50,No,Travel_Rarely,Sales,27,3,Medical,Male,2,Sales Executive,Married,33100,4,22,1,8,3,1,0,0,1,4,3,4,4,5.656819444,0.5
3426,59,No,Travel_Rarely,Research & Development,16,4,Medical,Female,5,Laboratory Technician,Single,186650,3,12,0,30,3,5,4,3,3,4,3,2,3,9.10878953,0.1
3427,37,Yes,Travel_Rarely,Sales,15,3,Marketing,Male,2,Laboratory Technician,Married,44850,5,11,1,15,2,1,0,0,1,2,1,4,3,5.836979701,0.333333333
3428,55,No,Travel_Frequently,Research & Development,26,2,Life Sciences,Female,2,Sales Executive,Married,27890,3,13,1,17,2,8,6,7,3,2,3,2,3,7.770346154,0.176470588
3429,41,No,Non-Travel,Research & Development,19,1,Life Sciences,Male,2,Research Scientist,Divorced,58280,1,13,0,21,0,21,5,10,2,3,3,3,3,5.720882479,0.047619048
3430,38,No,Travel_Rarely,Research & Development,24,2,Other,Female,1,Laboratory Technician,Single,23260,8,14,0,19,3,1,0,0,2,4,3,4,3,7.597977564,0.421052632
3431,26,Yes,Non-Travel,Research & Development,21,1,Life Sciences,Female,1,Manufacturing Director,Single,135250,8,17,1,7,4,2,2,2,2,1,3,2,3,7.085459402,1.142857143
3432,52,Yes,Travel_Rarely,Research & Development,5,4,Medical,Female,4,Human Resources,Married,14200,1,13,1,33,2,32,6,9,1,4,3,4,3,5.434050214,0.03030303
3433,44,No,Travel_Rarely,Research & Development,16,3,Life Sciences,Female,1,Healthcare Representative,Married,80200,3,11,1,23,2,12,11,11,4,4,3,3,3,10.31592735,0.130434783
3434,50,No,Non-Travel,Human Resources,2,2,Life Sciences,Male,1,Laboratory Technician,Married,36880,0,11,0,19,3,18,0,13,4,3,3,2,3,5.861067308,0
3435,36,Yes,Travel_Rarely,Sales,2,4,Technical Degree,Male,4,Sales Executive,Single,54820,1,18,0,18,3,17,15,14,3,1,3,3,3,7.320380342,0.055555556
3436,39,No,Travel_Frequently,Sales,11,3,Marketing,Male,1,Sales Executive,Single,160150,1,11,0,21,3,21,2,8,4,1,3,4,3,10.09563782,0.047619048
3437,33,No,Non-Travel,Sales,9,2,Technical Degree,Male,5,Sales Representative,Single,12000,0,11,1,3,3,2,2,2,2,4,2,3,3,6.968011752,0
3438,45,No,Travel_Rarely,Research & Development,7,2,Other,Male,1,Human Resources,Married,56610,3,12,0,26,2,9,1,1,4,4,4,2,3,6.817949786,0.115384615
3439,32,No,Non-Travel,Research & Development,15,3,Medical,Male,2,Manager,Single,69290,9,20,0,10,6,8,7,7,4,3,3,1,4,6.682525641,0.9
3440,34,No,Travel_Rarely,Sales,6,4,Marketing,Male,2,Research Director,Divorced,96130,0,12,1,16,5,15,0,9,2,4,2,2,3,6.396934829,0
3441,59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,2,Research Scientist,Married,56740,3,12,0,14,6,6,0,4,2,4,1,3,3,7.239708333,0.214285714
3442,45,No,Travel_Rarely,Research & Development,16,1,Medical,Male,2,Sales Executive,Single,54840,1,20,3,6,6,6,0,4,2,2,3,3,4,6.045780983,0.166666667
3443,53,No,Travel_Frequently,Sales,8,2,Medical,Male,2,Research Scientist,Married,120610,2,20,1,30,2,15,6,12,3,2,3,4,4,7.240358974,0.066666667
3444,36,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Research Scientist,Divorced,56600,7,12,0,9,3,1,0,0,1,3,2,3,3,5.41905235,0.777777778
3445,26,Yes,Travel_Frequently,Sales,2,3,Life Sciences,Male,2,Research Scientist,Married,48210,6,14,2,6,2,3,1,2,1,1,3,3,3,7.541160256,1
3446,34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,1,Sales Representative,Married,64100,1,13,1,1,5,1,0,0,3,3,3,2,3,8.328491453,1
3447,28,No,Travel_Rarely,Research & Development,10,3,Other,Male,2,Sales Representative,Married,52100,1,15,0,1,1,1,0,0,4,2,3,4,3,6.889497863,1
3448,38,No,Travel_Frequently,Sales,9,4,Medical,Male,2,Research Scientist,Married,26950,3,14,1,8,4,2,2,2,3,3,3,1,3,6.659051282,0.375
3449,50,No,Travel_Rarely,Research & Development,5,4,Life Sciences,Male,1,Sales Executive,Married,118780,2,13,1,29,2,8,7,7,2,3,2,3,3,8.809691239,0.068965517
3450,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Laboratory Technician,Single,170680,3,23,0,8,6,4,0,1,4,2,2,3,4,6.83553953,0.375
3451,40,No,Travel_Rarely,Human Resources,2,3,Medical,Male,5,Sales Executive,Married,24550,1,15,1,8,2,7,7,5,3,1,2,3,3,5.692419872,0.125
3452,26,No,Travel_Frequently,Research & Development,3,3,Medical,Male,2,Laboratory Technician,Divorced,139640,1,11,2,5,1,5,1,3,1,3,3,2,3,6.941417735,0.2
3453,46,No,Travel_Rarely,Research & Development,2,1,Medical,Female,3,Research Scientist,Divorced,49410,9,13,2,23,2,2,2,2,4,4,3,2,3,6.873938034,0.391304348
3454,54,No,Travel_Rarely,Research & Development,5,3,Medical,Female,2,Manufacturing Director,Married,24780,6,11,0,13,0,9,7,0,3,3,3,3,3,7.021063034,0.461538462
3455,56,No,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,2,Manufacturing Director,Married,52280,2,11,0,18,4,5,0,3,1,3,3,3,3,6.281649573,0.111111111
3456,36,No,Travel_Rarely,Research & Development,4,2,Life Sciences,Female,2,Human Resources,Single,44780,0,18,1,15,3,14,7,8,4,4,2,3,3,5.919074786,0
3457,55,No,Non-Travel,Research & Development,2,3,Medical,Female,2,Manager,Single,75470,7,16,0,31,2,9,6,2,3,1,4,2,3,5.515235043,0.225806452
3458,43,No,Travel_Rarely,Sales,25,2,Life Sciences,Male,3,Research Scientist,Divorced,50550,5,22,0,18,2,1,0,0,3,4,3,2,4,6.951013889,0.277777778
3459,20,Yes,Travel_Frequently,Sales,8,3,Marketing,Male,3,Sales Executive,Single,34640,1,20,0,2,3,2,0,2,4,4,3,2,4,8.104891026,0.5
3460,21,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Manager,Single,57750,1,18,0,1,2,1,1,0,3,1,2,3,3,6.039650641,1
3461,46,No,Travel_Rarely,Sales,12,3,Marketing,Female,3,Healthcare Representative,Divorced,89430,8,12,1,19,6,16,1,7,4,1,3,3,3,10.18736859,0.421052632
3462,51,Yes,Travel_Rarely,Sales,23,3,Medical,Female,2,Research Scientist,Married,192720,9,20,0,18,2,10,2,7,1,3,4,3,4,7.697325855,0.5
3463,28,Yes,Non-Travel,Research & Development,19,4,Life Sciences,Female,4,Laboratory Technician,Single,52380,1,17,1,10,4,10,1,9,2,1,2,2,3,6.612083333,0.1
3464,26,No,Travel_Rarely,Research & Development,5,4,Medical,Female,2,Sales Executive,Married,46820,1,11,1,6,3,5,1,3,1,1,3,1,3,6.649084402,0.166666667
3465,30,No,Travel_Rarely,Research & Development,8,3,Medical,Female,1,Sales Executive,Married,183000,0,14,0,7,6,6,0,2,3,1,2,3,3,5.741505342,0
3466,41,No,Travel_Rarely,Sales,1,4,Life Sciences,Female,1,Research Director,Married,52570,1,14,0,10,2,10,0,8,2,3,3,4,3,7.331679487,0.1
3467,38,No,Travel_Rarely,Research & Development,5,3,Technical Degree,Male,1,Sales Executive,Married,63490,0,11,0,20,3,19,1,9,3,3,2,3,3,6.445394231,0
3468,40,No,Travel_Rarely,Sales,1,4,Marketing,Male,1,Sales Executive,Married,48690,4,12,0,14,2,11,11,1,1,4,3,3,3,7.324957265,0.285714286
3469,27,No,Non-Travel,Sales,11,3,Technical Degree,Female,2,Laboratory Technician,Married,99850,1,14,1,3,3,3,1,2,1,3,3,2,3,7.254707265,0.333333333
3470,55,No,Travel_Frequently,Research & Development,23,5,Life Sciences,Male,3,Laboratory Technician,Married,36970,3,13,1,23,1,3,1,2,4,2,3,3,3,5.986228632,0.130434783
3471,28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Healthcare Representative,Single,74570,3,11,2,10,1,8,1,7,3,3,4,4,3,5.983245726,0.3
3472,44,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,Female,2,Sales Executive,Married,21190,9,15,0,24,3,20,3,6,2,1,3,3,3,5.773600427,0.375
3473,33,No,Travel_Rarely,Sales,23,4,Marketing,Female,4,Sales Executive,Divorced,39830,4,12,0,9,3,3,1,2,4,4,3,3,3,5.827036325,0.444444444
3474,35,Yes,Travel_Rarely,Sales,7,4,Life Sciences,Male,3,Sales Representative,Single,61180,0,21,1,9,3,8,4,7,4,1,3,2,4,9.025403846,0
3475,33,Yes,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,1,Sales Executive,Single,62140,1,19,2,14,3,13,3,8,1,3,3,3,3,7.207008547,0.071428571
3476,28,No,Travel_Rarely,Human Resources,1,1,Human Resources,Male,2,Research Scientist,Divorced,63470,1,15,1,4,2,4,2,2,1,3,2,3,3,6.132899573,0.25
3477,34,No,Travel_Frequently,Sales,29,4,Marketing,Male,1,Research Scientist,Single,115100,0,14,1,7,5,6,0,4,1,4,2,3,3,5.851722222,0
3478,37,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,4,Sales Executive,Divorced,71430,2,21,0,8,6,1,0,0,4,4,3,2,4,9.682788462,0.25
3479,25,Yes,Travel_Rarely,Human Resources,25,4,Human Resources,Female,2,Research Scientist,Married,82680,1,12,0,7,3,7,5,6,4,4,4,2,3,10.14133013,0.142857143
3480,26,Yes,Travel_Rarely,Sales,8,2,Marketing,Male,2,Sales Executive,Divorced,80950,1,15,0,1,3,1,0,0,1,3,2,4,3,7.106274573,1
3481,33,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,Male,4,Manufacturing Director,Single,29040,4,13,0,5,2,2,2,2,1,2,3,3,3,9.650717949,0.8
3482,42,No,Travel_Rarely,Research & Development,11,1,Life Sciences,Male,4,Research Scientist,Married,60320,0,14,0,23,2,22,13,7,4,1,3,2,3,6.162946581,0
3483,28,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,2,Manager,Divorced,29760,1,14,0,1,3,1,0,0,1,2,3,3,3,5.646157051,1
3484,50,Yes,Travel_Frequently,Research & Development,1,4,Medical,Male,2,Research Scientist,Single,159920,3,14,0,5,3,0,0,0,4,3,3,3,3,9.49905235,0.6
3485,33,No,Travel_Frequently,Sales,9,3,Medical,Female,2,Research Scientist,Married,46490,0,12,0,4,2,3,0,2,4,2,3,2,3,7.499513889,0
3486,34,No,Non-Travel,Sales,1,1,Marketing,Female,2,Research Director,Married,26960,3,23,0,6,3,0,0,0,3,4,3,3,4,6.539876068,0.5
3487,48,No,Non-Travel,Sales,2,1,Life Sciences,Male,2,Sales Executive,Single,23700,2,11,0,27,3,5,2,1,1,4,2,3,3,5.553607906,0.074074074
3488,45,No,Non-Travel,Research & Development,1,3,Medical,Female,2,Human Resources,Married,125040,1,12,1,15,2,15,4,12,2,3,3,3,3,5.292758547,0.066666667
3489,52,No,Travel_Rarely,Sales,1,3,Life Sciences,Male,1,Sales Executive,Single,59740,7,18,1,18,6,8,4,0,2,2,3,3,3,7.040764957,0.388888889
3490,38,No,Travel_Rarely,Research & Development,6,2,Medical,Male,1,Research Scientist,Divorced,47360,0,11,1,9,3,8,2,7,3,3,3,2,3,9.94992094,0
3491,29,No,Travel_Rarely,Research & Development,8,3,Medical,Female,4,Research Scientist,Divorced,52960,4,14,0,11,3,7,1,7,3,4,3,4,3,5.505838675,0.363636364
3492,28,No,Travel_Rarely,Human Resources,1,3,Human Resources,Female,4,Laboratory Technician,Divorced,67810,0,15,1,10,2,9,1,7,4,2,2,3,3,6.028025641,0
3493,46,No,Travel_Rarely,Research & Development,6,4,Medical,Male,3,Sales Executive,Married,21740,3,11,1,23,3,12,4,9,1,3,3,3,3,5.652991453,0.130434783
